visitID,siteID,plotID,projectID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
HAGACOUNC1_2015-06-29,HAGACOUNC1,NA,nn,2015-06-29,NA,NA,NA,NA,NA
ROBELINNC1_2015-06-29,ROBELINNC1,NA,nn,2015-06-29,NA,NA,NA,NA,NA
WEBERCAMA1_2015-06-29,WEBERCAMA1,NA,nn,2015-06-29,NA,NA,NA,NA,NA
BILLPAIDC1_2015-06-29,BILLPAIDC1,NA,nn,2015-06-29,NA,NA,NA,NA,NA
WIKACORMD1_2015-06-29,WIKACORMD1,NA,nn,2015-06-29,NA,NA,NA,NA,NA
LENTTERGA1_2015-06-30,LENTTERGA1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
KOBEDANPA1_2015-06-30,KOBEDANPA1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
ROMANICMA1_2015-06-30,ROMANICMA1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
GERYERIMD1_2015-06-30,GERYERIMD1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
DOWDMIRNC1_2015-06-30,DOWDMIRNC1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
CANCYOLMA1_2015-06-30,CANCYOLMA1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
ZAMBTRAMD1_2015-06-30,ZAMBTRAMD1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
EDWALINGA1_2015-06-30,EDWALINGA1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
STALJUDPA1_2015-06-30,STALJUDPA1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
RUDDLINNC1_2015-06-30,RUDDLINNC1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
PLACGIRFL1_2015-06-30,PLACGIRFL1,NA,nn,2015-06-30,NA,NA,NA,NA,NA
NZPEDZODC1_2015-07-01,NZPEDZODC1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
CORBAMYNC1_2015-07-01,CORBAMYNC1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
SPLAMARMA1_2015-07-01,SPLAMARMA1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
MCMAANDMA1_2015-07-01,MCMAANDMA1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
CAMPGLOMD1_2015-07-01,CAMPGLOMD1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
ECKLJULPA1_2015-07-01,ECKLJULPA1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
MARIJAYGA1_2015-07-01,MARIJAYGA1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
SALITYLNC1_2015-07-01,SALITYLNC1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
FLAMSCOFL1_2015-07-01,FLAMSCOFL1,NA,nn,2015-07-01,NA,NA,NA,NA,NA
BERNKENPA1_2015-07-02,BERNKENPA1,NA,nn,2015-07-02,NA,NA,NA,NA,NA
DAVIKELVA1_2015-07-02,DAVIKELVA1,NA,nn,2015-07-02,NA,NA,NA,NA,NA
JOHAHEAMA1_2015-07-02,JOHAHEAMA1,NA,nn,2015-07-02,NA,NA,NA,NA,NA
WARRPAIMA1_2015-07-02,WARRPAIMA1,NA,nn,2015-07-02,NA,NA,NA,NA,NA
GLORPETNC1_2015-07-02,GLORPETNC1,NA,nn,2015-07-02,NA,NA,NA,NA,NA
SOLOJACPA1_2015-07-02,SOLOJACPA1,NA,nn,2015-07-02,NA,NA,NA,NA,NA
VASAJODPA1_2015-07-02,VASAJODPA1,NA,nn,2015-07-02,NA,NA,NA,NA,NA
HORNMARGA1_2015-07-03,HORNMARGA1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
CAHAGABMD1_2015-07-03,CAHAGABMD1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
MCKICAIMA1_2015-07-03,MCKICAIMA1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
HARVJILPA1_2015-07-03,HARVJILPA1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
KELLERIPA1_2015-07-03,KELLERIPA1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
VASAJODPA1_2015-07-03,VASAJODPA1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
FERNKARNC1_2015-07-03,FERNKARNC1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
MORRDOUPA1_2015-07-03,MORRDOUPA1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
PATTMYRPA1_2015-07-03,PATTMYRPA1,NA,nn,2015-07-03,NA,NA,NA,NA,NA
HUNTDAVMD2_2015-07-03,HUNTDAVMD2,NA,nn,2015-07-03,NA,NA,NA,NA,NA
GUARMARPA1_2015-07-04,GUARMARPA1,NA,nn,2015-07-04,NA,NA,NA,NA,NA
BIREROYPA1_2015-07-04,BIREROYPA1,NA,nn,2015-07-04,NA,NA,NA,NA,NA
MCKICAIMA1_2015-07-04,MCKICAIMA1,NA,nn,2015-07-04,NA,NA,NA,NA,NA
HANDLINPA1_2015-07-04,HANDLINPA1,NA,nn,2015-07-04,NA,NA,NA,NA,NA
WOLFKARDC1_2015-07-05,WOLFKARDC1,NA,nn,2015-07-05,NA,NA,NA,NA,NA
WILKAMYPA1_2015-07-05,WILKAMYPA1,NA,nn,2015-07-05,NA,NA,NA,NA,NA
BOREJOYPA1_2015-07-05,BOREJOYPA1,NA,nn,2015-07-05,NA,NA,NA,NA,NA
DAVIJENGA1_2015-07-06,DAVIJENGA1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
MISSEDDC1_2015-07-06,MISSEDDC1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
MILLJOEMD1_2015-07-06,MILLJOEMD1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
WILLTINVA1_2015-07-06,WILLTINVA1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
CHARANDMA1_2015-07-06,CHARANDMA1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
BUISNORVA1_2015-07-06,BUISNORVA1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
BOZESARPA1_2015-07-06,BOZESARPA1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
CAMPROSMD1_2015-07-06,CAMPROSMD1,NA,nn,2015-07-06,NA,NA,NA,NA,NA
LEONTESDC1_2015-07-07,LEONTESDC1,NA,nn,2015-07-07,NA,NA,NA,NA,NA
BEVIPETPA1_2015-07-07,BEVIPETPA1,NA,nn,2015-07-07,NA,NA,NA,NA,NA
STEPJANMA1_2015-07-07,STEPJANMA1,NA,nn,2015-07-07,NA,NA,NA,NA,NA
JORGJANMA1_2015-07-07,JORGJANMA1,NA,nn,2015-07-07,NA,NA,NA,NA,NA
GURTMARPA1_2015-07-07,GURTMARPA1,NA,nn,2015-07-07,NA,NA,NA,NA,NA
SWALDAWGA1_2015-07-07,SWALDAWGA1,NA,nn,2015-07-07,NA,NA,NA,NA,NA
GREERITGA1_2015-07-08,GREERITGA1,NA,nn,2015-07-08,NA,NA,NA,NA,NA
GIRAANGMD1_2015-07-08,GIRAANGMD1,NA,nn,2015-07-08,NA,NA,NA,NA,NA
SPRINBGMA1_2015-07-08,SPRINBGMA1,NA,nn,2015-07-08,NA,NA,NA,NA,NA
CASEWENMA1_2015-07-08,CASEWENMA1,NA,nn,2015-07-08,NA,NA,NA,NA,NA
MUTRCYNVA2_2015-07-08,MUTRCYNVA2,NA,nn,2015-07-08,NA,NA,NA,NA,NA
VONGJENMD1_2015-07-08,VONGJENMD1,NA,nn,2015-07-08,NA,NA,NA,NA,NA
BARTTARPA1_2015-07-08,BARTTARPA1,NA,nn,2015-07-08,NA,NA,NA,NA,NA
LAFOMELVA1_2015-07-08,LAFOMELVA1,NA,nn,2015-07-08,NA,NA,NA,NA,NA
JAKUJULMA1_2015-07-09,JAKUJULMA1,NA,nn,2015-07-09,NA,NA,NA,NA,NA
STEVSADMA1_2015-07-09,STEVSADMA1,NA,nn,2015-07-09,NA,NA,NA,NA,NA
MILLJEFPA1_2015-07-10,MILLJEFPA1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
YOUNELIMD1_2015-07-10,YOUNELIMD1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
CRONCHRVA2_2015-07-10,CRONCHRVA2,NA,nn,2015-07-10,NA,NA,NA,NA,NA
SCHLROBMD1_2015-07-10,SCHLROBMD1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
KELLSETMA1_2015-07-10,KELLSETMA1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
KUMASUPPA1_2015-07-10,KUMASUPPA1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
RIGAMARPA1_2015-07-10,RIGAMARPA1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
HANDLINPA1_2015-07-10,HANDLINPA1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
STEIJANPA1_2015-07-10,STEIJANPA1,NA,nn,2015-07-10,NA,NA,NA,NA,NA
HOWAJANMA1_2015-07-11,HOWAJANMA1,NA,nn,2015-07-11,NA,NA,NA,NA,NA
LUCAJILMD1_2015-07-11,LUCAJILMD1,NA,nn,2015-07-11,NA,NA,NA,NA,NA
HOOVJASPA1_2015-07-11,HOOVJASPA1,NA,nn,2015-07-11,NA,NA,NA,NA,NA
RIGAMARPA1_2015-07-11,RIGAMARPA1,NA,nn,2015-07-11,NA,NA,NA,NA,NA
MOLLRUSPA1_2015-07-11,MOLLRUSPA1,NA,nn,2015-07-11,NA,NA,NA,NA,NA
ROBIRONFL1_2015-07-11,ROBIRONFL1,NA,nn,2015-07-11,NA,NA,NA,NA,NA
RINADAVMA1_2015-07-12,RINADAVMA1,NA,nn,2015-07-12,NA,NA,NA,NA,NA
MAIEBILPA1_2015-07-12,MAIEBILPA1,NA,nn,2015-07-12,NA,NA,NA,NA,NA
QUIMKIMPA1_2015-07-12,QUIMKIMPA1,NA,nn,2015-07-12,NA,NA,NA,NA,NA
HANDLINPA1_2015-07-12,HANDLINPA1,NA,nn,2015-07-12,NA,NA,NA,NA,NA
TATEJUAMD1_2015-07-12,TATEJUAMD1,NA,nn,2015-07-12,NA,NA,NA,NA,NA
GOROCARDC1_2015-07-13,GOROCARDC1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
LABOPEGMA1_2015-07-13,LABOPEGMA1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
GIARORCMA1_2015-07-13,GIARORCMA1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
STANJEFMD1_2015-07-13,STANJEFMD1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
WILLMARVA1_2015-07-13,WILLMARVA1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
QUIMKIMPA1_2015-07-13,QUIMKIMPA1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
WEINANIPA1_2015-07-13,WEINANIPA1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
SAHNRAMPA1_2015-07-13,SAHNRAMPA1,NA,nn,2015-07-13,NA,NA,NA,NA,NA
SVECSTEMA1_2015-07-14,SVECSTEMA1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
CANNANNMA1_2015-07-14,CANNANNMA1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
OLONMARDC1_2015-07-14,OLONMARDC1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
CLARCOLDC1_2015-07-14,CLARCOLDC1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
KARMALYPA1_2015-07-14,KARMALYPA1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
SALOSHEMD1_2015-07-14,SALOSHEMD1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
HANDLINPA1_2015-07-14,HANDLINPA1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
FLAGMARFL1_2015-07-14,FLAGMARFL1,NA,nn,2015-07-14,NA,NA,NA,NA,NA
BLOCDAVMD1_2015-07-15,BLOCDAVMD1,NA,nn,2015-07-15,NA,NA,NA,NA,NA
GRANLINPA1_2015-07-15,GRANLINPA1,NA,nn,2015-07-15,NA,NA,NA,NA,NA
MURPTHEMA1_2015-07-15,MURPTHEMA1,NA,nn,2015-07-15,NA,NA,NA,NA,NA
PIROELADC1_2015-07-15,PIROELADC1,NA,nn,2015-07-15,NA,NA,NA,NA,NA
MCNAKRIMD1_2015-07-15,MCNAKRIMD1,NA,nn,2015-07-15,NA,NA,NA,NA,NA
SANFCARMD1_2015-07-15,SANFCARMD1,NA,nn,2015-07-15,NA,NA,NA,NA,NA
KLUBKARFL1_2015-07-15,KLUBKARFL1,NA,nn,2015-07-15,NA,NA,NA,NA,NA
JACOMERMD1_2015-07-16,JACOMERMD1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
VERSBETMD1_2015-07-16,VERSBETMD1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
SHAIKAIPA1_2015-07-16,SHAIKAIPA1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
SOLIAPRMD1_2015-07-16,SOLIAPRMD1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
YOUNLINMA1_2015-07-16,YOUNLINMA1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
FEINLISMA1_2015-07-16,FEINLISMA1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
OLMSSTUPA1_2015-07-16,OLMSSTUPA1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
ADAMVICFL1_2015-07-16,ADAMVICFL1,NA,nn,2015-07-16,NA,NA,NA,NA,NA
MANNJANDC1_2015-07-17,MANNJANDC1,NA,nn,2015-07-17,NA,NA,NA,NA,NA
GERWJOHNC1_2015-07-17,GERWJOHNC1,NA,nn,2015-07-17,NA,NA,NA,NA,NA
SOLLCHRMD1_2015-07-17,SOLLCHRMD1,NA,nn,2015-07-17,NA,NA,NA,NA,NA
ZEPKJANMA1_2015-07-17,ZEPKJANMA1,NA,nn,2015-07-17,NA,NA,NA,NA,NA
MEHLMOLPA1_2015-07-17,MEHLMOLPA1,NA,nn,2015-07-17,NA,NA,NA,NA,NA
COCHJIMPA1_2015-07-17,COCHJIMPA1,NA,nn,2015-07-17,NA,NA,NA,NA,NA
MARNMELPA1_2015-07-17,MARNMELPA1,NA,nn,2015-07-17,NA,NA,NA,NA,NA
CUNKMARPA1_2015-07-18,CUNKMARPA1,NA,nn,2015-07-18,NA,NA,NA,NA,NA
SLONJOHMA1_2015-07-18,SLONJOHMA1,NA,nn,2015-07-18,NA,NA,NA,NA,NA
BRODDORMA1_2015-07-18,BRODDORMA1,NA,nn,2015-07-18,NA,NA,NA,NA,NA
SARGMARMD1_2015-07-18,SARGMARMD1,NA,nn,2015-07-18,NA,NA,NA,NA,NA
LINDOLIPA1_2015-07-18,LINDOLIPA1,NA,nn,2015-07-18,NA,NA,NA,NA,NA
PARRJOHPA1_2015-07-19,PARRJOHPA1,NA,nn,2015-07-19,NA,NA,NA,NA,NA
AMESBURMA1_2015-07-19,AMESBURMA1,NA,nn,2015-07-19,NA,NA,NA,NA,NA
GOLDBETMA1_2015-07-19,GOLDBETMA1,NA,nn,2015-07-19,NA,NA,NA,NA,NA
STORLISPA1_2015-07-19,STORLISPA1,NA,nn,2015-07-19,NA,NA,NA,NA,NA
SCHOGREMA1_2015-07-20,SCHOGREMA1,NA,nn,2015-07-20,NA,NA,NA,NA,NA
ECOSFPMA1_2015-07-20,ECOSFPMA1,NA,nn,2015-07-20,NA,NA,NA,NA,NA
OBRICHRMD1_2015-07-20,OBRICHRMD1,NA,nn,2015-07-20,NA,NA,NA,NA,NA
WIEBFRAMD1_2015-07-20,WIEBFRAMD1,NA,nn,2015-07-20,NA,NA,NA,NA,NA
EDEREDWVA1_2015-07-21,EDEREDWVA1,NA,nn,2015-07-21,NA,NA,NA,NA,NA
OWENDORVA1_2015-07-21,OWENDORVA1,NA,nn,2015-07-21,NA,NA,NA,NA,NA
FUISLISVA2_2015-07-21,FUISLISVA2,NA,nn,2015-07-21,NA,NA,NA,NA,NA
WALDSCHPA1_2015-07-21,WALDSCHPA1,NA,nn,2015-07-21,NA,NA,NA,NA,NA
MAFFANGPA1_2015-07-21,MAFFANGPA1,NA,nn,2015-07-21,NA,NA,NA,NA,NA
HOLYOYMMA1_2015-07-21,HOLYOYMMA1,NA,nn,2015-07-21,NA,NA,NA,NA,NA
DELUKARVA2_2015-07-21,DELUKARVA2,NA,nn,2015-07-21,NA,NA,NA,NA,NA
BLONDAVMA1_2015-07-21,BLONDAVMA1,NA,nn,2015-07-21,NA,NA,NA,NA,NA
GIRLSINMA1_2015-07-22,GIRLSINMA1,NA,nn,2015-07-22,NA,NA,NA,NA,NA
WOLFAMYDC1_2015-07-22,WOLFAMYDC1,NA,nn,2015-07-22,NA,NA,NA,NA,NA
MATHLYNMA1_2015-07-22,MATHLYNMA1,NA,nn,2015-07-22,NA,NA,NA,NA,NA
WILLTINVA1_2015-07-22,WILLTINVA1,NA,nn,2015-07-22,NA,NA,NA,NA,NA
WILEBRAPA1_2015-07-23,WILEBRAPA1,NA,nn,2015-07-23,NA,NA,NA,NA,NA
BERNJUNPA1_2015-07-23,BERNJUNPA1,NA,nn,2015-07-23,NA,NA,NA,NA,NA
SILLSCOMD1_2015-07-23,SILLSCOMD1,NA,nn,2015-07-23,NA,NA,NA,NA,NA
SAVALETPA1_2015-07-24,SAVALETPA1,NA,nn,2015-07-24,NA,NA,NA,NA,NA
CHICOBGMA1_2015-07-24,CHICOBGMA1,NA,nn,2015-07-24,NA,NA,NA,NA,NA
FECHMARPA1_2015-07-24,FECHMARPA1,NA,nn,2015-07-24,NA,NA,NA,NA,NA
HUNTVIRPA1_2015-07-24,HUNTVIRPA1,NA,nn,2015-07-24,NA,NA,NA,NA,NA
SOLOJACPA1_2015-07-24,SOLOJACPA1,NA,nn,2015-07-24,NA,NA,NA,NA,NA
DAVIALIVA1_2015-07-25,DAVIALIVA1,NA,nn,2015-07-25,NA,NA,NA,NA,NA
HANNNANMD1_2015-07-25,HANNNANMD1,NA,nn,2015-07-25,NA,NA,NA,NA,NA
GUISKATMA1_2015-07-25,GUISKATMA1,NA,nn,2015-07-25,NA,NA,NA,NA,NA
SEVEMARPA1_2015-07-25,SEVEMARPA1,NA,nn,2015-07-25,NA,NA,NA,NA,NA
KIRSCHRPA1_2015-07-25,KIRSCHRPA1,NA,nn,2015-07-25,NA,NA,NA,NA,NA
SURNSCOMA1_2015-07-26,SURNSCOMA1,NA,nn,2015-07-26,NA,NA,NA,NA,NA
BULLTHOMA1_2015-07-26,BULLTHOMA1,NA,nn,2015-07-26,NA,NA,NA,NA,NA
MITCNICPA1_2015-07-26,MITCNICPA1,NA,nn,2015-07-26,NA,NA,NA,NA,NA
SAXTCHRPA1_2015-07-26,SAXTCHRPA1,NA,nn,2015-07-26,NA,NA,NA,NA,NA
DAVIALIVA1_2015-07-27,DAVIALIVA1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
VOSSCOLVA1_2015-07-27,VOSSCOLVA1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
DECHKIMMD2_2015-07-27,DECHKIMMD2,NA,nn,2015-07-27,NA,NA,NA,NA,NA
DOJOSUEPA1_2015-07-27,DOJOSUEPA1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
SPRINBGMA1_2015-07-27,SPRINBGMA1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
LINDHANMD1_2015-07-27,LINDHANMD1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
PICKSALMA1_2015-07-27,PICKSALMA1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
BERASHEPA1_2015-07-27,BERASHEPA1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
HANDLINPA1_2015-07-27,HANDLINPA1,NA,nn,2015-07-27,NA,NA,NA,NA,NA
WALSMELMA1_2015-07-28,WALSMELMA1,NA,nn,2015-07-28,NA,NA,NA,NA,NA
DAVILAUMA1_2015-07-28,DAVILAUMA1,NA,nn,2015-07-28,NA,NA,NA,NA,NA
JONENICPA1_2015-07-28,JONENICPA1,NA,nn,2015-07-28,NA,NA,NA,NA,NA
HANDLINPA1_2015-07-28,HANDLINPA1,NA,nn,2015-07-28,NA,NA,NA,NA,NA
TEAMKARPA1_2015-07-28,TEAMKARPA1,NA,nn,2015-07-28,NA,NA,NA,NA,NA
RESIMARPA1_2015-07-29,RESIMARPA1,NA,nn,2015-07-29,NA,NA,NA,NA,NA
ARCADIAMA1_2015-07-29,ARCADIAMA1,NA,nn,2015-07-29,NA,NA,NA,NA,NA
HENDANNMA1_2015-07-29,HENDANNMA1,NA,nn,2015-07-29,NA,NA,NA,NA,NA
OWENKATMD1_2015-07-29,OWENKATMD1,NA,nn,2015-07-29,NA,NA,NA,NA,NA
MOSSZARPA1_2015-07-29,MOSSZARPA1,NA,nn,2015-07-29,NA,NA,NA,NA,NA
STEWBETMD1_2015-07-29,STEWBETMD1,NA,nn,2015-07-29,NA,NA,NA,NA,NA
SINGVIRDC1_2015-07-30,SINGVIRDC1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
MILTMIKVA1_2015-07-30,MILTMIKVA1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
BOSCJOEDC1_2015-07-30,BOSCJOEDC1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
ROGEANDMA1_2015-07-30,ROGEANDMA1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
DOPPJANMA1_2015-07-30,DOPPJANMA1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
BOSAJOEPA1_2015-07-30,BOSAJOEPA1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
ALEXROBPA1_2015-07-30,ALEXROBPA1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
VIDAREBPA1_2015-07-30,VIDAREBPA1,NA,nn,2015-07-30,NA,NA,NA,NA,NA
MILTMIKVA1_2015-07-31,MILTMIKVA1,NA,nn,2015-07-31,NA,NA,NA,NA,NA
COLSREBPA1_2015-07-31,COLSREBPA1,NA,nn,2015-07-31,NA,NA,NA,NA,NA
CHILDPSMA1_2015-07-31,CHILDPSMA1,NA,nn,2015-07-31,NA,NA,NA,NA,NA
MIRKJOEMA1_2015-07-31,MIRKJOEMA1,NA,nn,2015-07-31,NA,NA,NA,NA,NA
GETZGLEPA1_2015-07-31,GETZGLEPA1,NA,nn,2015-07-31,NA,NA,NA,NA,NA
EGGELESVA1_2015-08-01,EGGELESVA1,NA,nn,2015-08-01,NA,NA,NA,NA,NA
RASHMICPA1_2015-08-01,RASHMICPA1,NA,nn,2015-08-01,NA,NA,NA,NA,NA
SCHNLAUPA1_2015-08-01,SCHNLAUPA1,NA,nn,2015-08-01,NA,NA,NA,NA,NA
BOYLCOLMA1_2015-08-01,BOYLCOLMA1,NA,nn,2015-08-01,NA,NA,NA,NA,NA
HOPEGREPA1_2015-08-02,HOPEGREPA1,NA,nn,2015-08-02,NA,NA,NA,NA,NA
BELMMELMA1_2015-08-02,BELMMELMA1,NA,nn,2015-08-02,NA,NA,NA,NA,NA
STERKATPA1_2015-08-02,STERKATPA1,NA,nn,2015-08-02,NA,NA,NA,NA,NA
LEONMICPA1_2015-08-02,LEONMICPA1,NA,nn,2015-08-02,NA,NA,NA,NA,NA
ROMESUZPA1_2015-08-03,ROMESUZPA1,NA,nn,2015-08-03,NA,NA,NA,NA,NA
BURNNANMD1_2015-08-03,BURNNANMD1,NA,nn,2015-08-03,NA,NA,NA,NA,NA
TANKLAUDC1_2015-08-04,TANKLAUDC1,NA,nn,2015-08-04,NA,NA,NA,NA,NA
WOHLLYNPA1_2015-08-04,WOHLLYNPA1,NA,nn,2015-08-04,NA,NA,NA,NA,NA
RIGAMARPA1_2015-08-04,RIGAMARPA1,NA,nn,2015-08-04,NA,NA,NA,NA,NA
RYANCATPA1_2015-08-05,RYANCATPA1,NA,nn,2015-08-05,NA,NA,NA,NA,NA
MORRCHRVA1_2015-08-06,MORRCHRVA1,NA,nn,2015-08-06,NA,NA,NA,NA,NA
ZEMKSYDVA1_2015-08-06,ZEMKSYDVA1,NA,nn,2015-08-06,NA,NA,NA,NA,NA
HANDLINPA1_2015-08-06,HANDLINPA1,NA,nn,2015-08-06,NA,NA,NA,NA,NA
ZEMKSYDVA1_2015-08-07,ZEMKSYDVA1,NA,nn,2015-08-07,NA,NA,NA,NA,NA
EDWALINGA1_2015-08-08,EDWALINGA1,NA,nn,2015-08-08,NA,NA,NA,NA,NA
EDWALINGA1_2015-08-10,EDWALINGA1,NA,nn,2015-08-10,NA,NA,NA,NA,NA
SOLOJACPA1_2015-08-10,SOLOJACPA1,NA,nn,2015-08-10,NA,NA,NA,NA,NA
MCCODINNC1_2015-08-12,MCCODINNC1,NA,nn,2015-08-12,NA,NA,NA,NA,NA
DILLSHIPA1_2015-08-13,DILLSHIPA1,NA,nn,2015-08-13,NA,NA,NA,NA,NA
HANDLINPA1_2015-08-13,HANDLINPA1,NA,nn,2015-08-13,NA,NA,NA,NA,NA
HANDLINPA1_2015-08-14,HANDLINPA1,NA,nn,2015-08-14,NA,NA,NA,NA,NA
HOPEDONPA1_2015-08-17,HOPEDONPA1,NA,nn,2015-08-17,NA,NA,NA,NA,NA
RYANCATPA1_2015-08-24,RYANCATPA1,NA,nn,2015-08-24,NA,NA,NA,NA,NA
EDWALINGA1_2015-08-27,EDWALINGA1,NA,nn,2015-08-27,NA,NA,NA,NA,NA
TATEJUAMD1_2015-08-27,TATEJUAMD1,NA,nn,2015-08-27,NA,NA,NA,NA,NA
HANDLINPA1_2015-08-31,HANDLINPA1,NA,nn,2015-08-31,NA,NA,NA,NA,NA
EDWALINGA1_2015-09-02,EDWALINGA1,NA,nn,2015-09-02,NA,NA,NA,NA,NA
VONGJENMD1_2015-09-15,VONGJENMD1,NA,nn,2015-09-15,NA,NA,NA,NA,NA
PRITANGGA1_2015-09-15,PRITANGGA1,NA,nn,2015-09-15,NA,NA,NA,NA,NA
EDWALINGA1_2015-09-18,EDWALINGA1,NA,nn,2015-09-18,NA,NA,NA,NA,NA
MCCODINNC1_2015-09-25,MCCODINNC1,NA,nn,2015-09-25,NA,NA,NA,NA,NA
BELMNIKGA1_2015-10-13,BELMNIKGA1,NA,nn,2015-10-13,NA,NA,NA,NA,NA
BELMNIKGA1_2015-10-14,BELMNIKGA1,NA,nn,2015-10-14,NA,NA,NA,NA,NA
BELMNIKGA1_2015-10-15,BELMNIKGA1,NA,nn,2015-10-15,NA,NA,NA,NA,NA
PRITANGGA1_2015-10-15,PRITANGGA1,NA,nn,2015-10-15,NA,NA,NA,NA,NA
BELMNIKGA1_2015-10-16,BELMNIKGA1,NA,nn,2015-10-16,NA,NA,NA,NA,NA
DURBLAUNC1_2015-11-01,DURBLAUNC1,NA,nn,2015-11-01,NA,NA,NA,NA,NA
BELMNIKGA1_2015-11-12,BELMNIKGA1,NA,nn,2015-11-12,NA,NA,NA,NA,NA
DURBLAUNC1_2015-11-18,DURBLAUNC1,NA,nn,2015-11-18,NA,NA,NA,NA,NA
BELMNIKGA1_2015-11-20,BELMNIKGA1,NA,nn,2015-11-20,NA,NA,NA,NA,NA
TATEJUAMD1_2015-11-26,TATEJUAMD1,NA,nn,2015-11-26,NA,NA,NA,NA,NA
BELMNIKGA1_2015-11-30,BELMNIKGA1,NA,nn,2015-11-30,NA,NA,NA,NA,NA
PRITANGGA1_2015-12-15,PRITANGGA1,NA,nn,2015-12-15,NA,NA,NA,NA,NA
EDWALINGA1_2015-12-22,EDWALINGA1,NA,nn,2015-12-22,NA,NA,NA,NA,NA
DURBLAUNC1_2015-12-24,DURBLAUNC1,NA,nn,2015-12-24,NA,NA,NA,NA,NA
BUDNNORNC1_2015-12-24,BUDNNORNC1,NA,nn,2015-12-24,NA,NA,NA,NA,NA
